mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004672908782958984,0.00018301961793552065,0.0033530712127685545,8.156081798603994e-05,0.00017778888888888889,0.16666666666666669,"{'alpha': 0.00017778888888888889, 'l1_ratio': 0.16666666666666669}",0.26291965665705463,0.3809668496809845,0.3120701856083441,0.34887172379513154,0.3963402511485292,0.3402337333780088,0.04827503466745424,14
0.005320692062377929,0.0010047384559946611,0.004155921936035156,0.0008116933882394092,0.00017778888888888889,0.17777777777777778,"{'alpha': 0.00017778888888888889, 'l1_ratio': 0.17777777777777778}",0.26290774005334094,0.3809656957965555,0.31207551861219385,0.3488792660294685,0.3963427920714402,0.34023420251259984,0.04827889552609957,13
0.0053637027740478516,0.0009788846462192528,0.004054355621337891,0.0005540947166378776,0.00017778888888888889,0.18888888888888888,"{'alpha': 0.00017778888888888889, 'l1_ratio': 0.18888888888888888}",0.26289577522362606,0.3809645253813433,0.31208086738240526,0.3488868121153875,0.3963453215627588,0.3402346603331042,0.04828276534836916,12
0.006383514404296875,0.0012899580551208405,0.004764842987060547,0.0006701188958996666,0.00017778888888888889,0.2,"{'alpha': 0.00017778888888888889, 'l1_ratio': 0.2}",0.2628837928810728,0.38096333836298535,0.3120862250633294,0.34889436206097435,0.3963478406330322,0.3402351118002788,0.048286635323138746,11
0.004868841171264649,0.00029264555802048926,0.003530597686767578,0.00011404850358665773,0.0002,0.1,"{'alpha': 0.0002, 'l1_ratio': 0.1}",0.2632268410811325,0.381107428546701,0.31184999163221916,0.34874433718495823,0.3963468051384451,0.3402550807166912,0.048223359763633136,10
0.005751514434814453,0.0007789158638625442,0.004622697830200195,0.0005536850876328356,0.0002,0.11111111111111112,"{'alpha': 0.0002, 'l1_ratio': 0.11111111111111112}",0.26321420681659136,0.3811065886545958,0.3118556122266366,0.3487527087886382,0.39634993195793744,0.3402558096888798,0.04822761403714485,9
0.005217123031616211,0.0002537441076239325,0.0037824630737304686,0.000365559033715662,0.0002,0.12222222222222223,"{'alpha': 0.0002, 'l1_ratio': 0.12222222222222223}",0.2632015350611887,0.3811057366614431,0.31186124281550287,0.34876108510084314,0.39635304745656497,0.34025652941910856,0.048231875336539755,8
0.005209112167358398,0.00015119194213230518,0.003730964660644531,0.00011760484539812055,0.0002,0.13333333333333333,"{'alpha': 0.0002, 'l1_ratio': 0.13333333333333333}",0.2631888256172824,0.3811048588840189,0.3118668834421725,0.34876946613303805,0.39635615155247117,0.34025723712579664,0.048236141389113675,7
0.005055522918701172,0.0001056564623493836,0.003675222396850586,9.07709348547427e-05,0.0002,0.14444444444444446,"{'alpha': 0.0002, 'l1_ratio': 0.14444444444444446}",0.263176078285842,0.38110396201097263,0.3118725341502432,0.3487778526648362,0.396359245107921,0.340257934443963,0.04824041362037678,6
0.00984654426574707,0.008821484942822495,0.0036180496215820314,0.00013225509895442206,0.0002,0.15555555555555556,"{'alpha': 0.0002, 'l1_ratio': 0.15555555555555556}",0.26316327843607124,0.3811030459498441,0.31187818858276584,0.3487862431711938,0.39636232616143785,0.3402586164602625,0.04824469693439529,5
0.009116792678833007,0.008544079383812637,0.0036187171936035156,0.00028791540543043166,0.0002,0.16666666666666669,"{'alpha': 0.0002, 'l1_ratio': 0.16666666666666669}",0.2631504546439162,0.38110211060760324,0.31188385953798126,0.34879463843214886,0.3963653955641835,0.3402592917571666,0.048248980908406416,4
0.004864120483398437,0.0002465793873862361,0.0035090923309326174,0.000161950733379143,0.0002,0.17777777777777778,"{'alpha': 0.0002, 'l1_ratio': 0.17777777777777778}",0.26313759235821443,0.38110115589064564,0.3118895407064657,0.34880303845931004,0.39636845323211156,0.34025995612934945,0.048253270906092015,3
0.004618120193481445,0.00013508077124953433,0.0033820152282714845,5.3298877297741184e-05,0.0002,0.18888888888888888,"{'alpha': 0.0002, 'l1_ratio': 0.18888888888888888}",0.26312469137426897,0.3811001920481679,0.3118952321319546,0.3488114432643211,0.3963714990805033,0.34026061157984316,0.04825756870920911,2
0.004507589340209961,5.0217858045275575e-05,0.003447818756103516,0.0002918205385646075,0.0002,0.2,"{'alpha': 0.0002, 'l1_ratio': 0.2}",0.26311175148593546,0.3810991983449631,0.31190093385762285,0.3488198528588623,0.3963745330239603,0.3402612539142688,0.04826187085539851,1
